Record Length,2500,Points,0.0,2.72000003,,Record Length,2500,Points,0.0,-560.000002384E-3,
Sample Interval,399.99998990E-6,s,399.99998990E-6,2.72000003,,Sample Interval,399.99998990E-6,s,399.99998990E-6,-479.999989271E-3,
Trigger Point,0.0,Samples,799.999979790E-6,2.79999995,,Trigger Point,0.0,Samples,799.999979790E-6,-479.999989271E-3,
,,,1.1999999E-3,2.79999995,,,,,1.1999999E-3,-479.999989271E-3,
,,,1.6000000E-3,2.87999988,,,,,1.6000000E-3,-479.999989271E-3,
,,,1.9999999E-3,2.79999995,,,,,1.9999999E-3,-479.999989271E-3,
Source,CH1,,2.3999999E-3,2.87999988,,Source,CH2,,2.3999999E-3,-479.999989271E-3,
Vertical Units,Volts,,2.79999990E-3,2.87999988,,Vertical Units,Volts,,2.79999990E-3,-479.999989271E-3,
Vertical Scale,2.0000000,,3.19999992E-3,2.87999988,,Vertical Scale,2.0000000,,3.19999992E-3,-479.999989271E-3,
Vertical Offset,0,,3.59999994E-3,2.96000004,,Vertical Offset,0,,3.59999994E-3,-399.99997616E-3,
Horizontal Units,s,,3.99999972E-3,2.87999988,,Horizontal Units,s,,3.99999972E-3,-399.99997616E-3,
Horizontal Scale,99.999997474E-3,,4.39999998E-3,2.87999988,,Horizontal Scale,99.999997474E-3,,4.39999998E-3,-399.99997616E-3,
Pt Fmt,Y,,4.79999976E-3,2.87999988,,Pt Fmt,Y,,4.79999976E-3,-479.999989271E-3,
Yzero,2.0000000,,5.20000001E-3,2.96000004,,Yzero,-2.0000000,,5.20000001E-3,-399.99997616E-3,
Probe Atten,10.0000000,,5.59999980E-3,2.96000004,,Probe Atten,10.0000000,,5.59999980E-3,-399.99997616E-3,
,,,6.00000005E-3,2.87999988,,,,,6.00000005E-3,-319.99999285E-3,
Note,TBS 1052B-EDU - 4:21:40 PM   12/10/2019,,6.39999984E-3,2.96000004,,Note,TBS 1052B-EDU - 4:21:40 PM   12/10/2019,,6.39999984E-3,-399.99997616E-3,
,,,6.79999962E-3,2.96000004,,,,,6.79999962E-3,-399.99997616E-3,
,,,7.19999988E-3,2.96000004,,,,,7.19999988E-3,-319.99999285E-3,
,,,7.599999662E-3,2.96000004,,,,,7.599999662E-3,-319.99999285E-3,
,,,7.999999449E-3,2.96000004,,,,,7.999999449E-3,-319.99999285E-3,
,,,8.399999700E-3,3.03999996,,,,,8.399999700E-3,-319.99999285E-3,
,,,8.799999952E-3,2.96000004,,,,,8.799999952E-3,-319.99999285E-3,
,,,9.200000204E-3,3.03999996,,,,,9.200000204E-3,-319.99999285E-3,
,,,9.599999525E-3,2.96000004,,,,,9.599999525E-3,-319.99999285E-3,
,,,9.999999776E-3,2.96000004,,,,,9.999999776E-3,-319.99999285E-3,
,,,10.4000000E-3,3.03999996,,,,,10.4000000E-3,-319.99999285E-3,
,,,10.7999993E-3,3.03999996,,,,,10.7999993E-3,-239.99999464E-3,
,,,11.1999996E-3,3.03999996,,,,,11.1999996E-3,-159.99999642E-3,
,,,11.5999999E-3,3.03999996,,,,,11.5999999E-3,-239.99999464E-3,
,,,12.0000001E-3,3.03999996,,,,,12.0000001E-3,-239.99999464E-3,
,,,12.3999994E-3,3.03999996,,,,,12.3999994E-3,-159.99999642E-3,
,,,12.7999997E-3,2.96000004,,,,,12.7999997E-3,-159.99999642E-3,
,,,13.1999999E-3,3.03999996,,,,,13.1999999E-3,-159.99999642E-3,
,,,13.5999992E-3,3.03999996,,,,,13.5999992E-3,-79.999998212E-3,
,,,13.9999995E-3,3.03999996,,,,,13.9999995E-3,-79.999998212E-3,
,,,14.3999998E-3,3.03999996,,,,,14.3999998E-3,-79.999998212E-3,
,,,14.8000000E-3,2.96000004,,,,,14.8000000E-3,-79.999998212E-3,
,,,15.1999993E-3,3.11999989,,,,,15.1999993E-3,-79.999998212E-3,
,,,15.5999996E-3,3.03999996,,,,,15.5999996E-3,-79.999998212E-3,
,,,15.9999989E-3,2.96000004,,,,,15.9999989E-3,0.0,
,,,16.4000001E-3,2.96000004,,,,,16.4000001E-3,-79.999998212E-3,
,,,16.7999994E-3,3.03999996,,,,,16.7999994E-3,-79.999998212E-3,
,,,17.1999987E-3,2.96000004,,,,,17.1999987E-3,0.0,
,,,17.5999999E-3,2.96000004,,,,,17.5999999E-3,0.0,
,,,17.9999992E-3,3.03999996,,,,,17.9999992E-3,0.0,
,,,18.4000004E-3,3.03999996,,,,,18.4000004E-3,79.999998212E-3,
,,,18.7999997E-3,3.03999996,,,,,18.7999997E-3,79.999998212E-3,
,,,19.1999990E-3,3.03999996,,,,,19.1999990E-3,79.999998212E-3,
,,,19.6000002E-3,3.03999996,,,,,19.6000002E-3,79.999998212E-3,
,,,19.9999996E-3,2.96000004,,,,,19.9999996E-3,79.999998212E-3,
,,,20.39999887E-3,2.96000004,,,,,20.39999887E-3,79.999998212E-3,
,,,20.80000006E-3,2.96000004,,,,,20.80000006E-3,79.999998212E-3,
,,,21.19999938E-3,3.03999996,,,,,21.19999938E-3,159.99999642E-3,
