Record Length,2500,Points,-249.99998277E-6,-2.0000000,,Record Length,2500,Points,-249.99998277E-6,639.999985695E-3,
Sample Interval,200.00000234E-9,s,-249.79998125E-6,-2.79999995,,Sample Interval,200.00000234E-9,s,-249.79998125E-6,639.999985695E-3,
Trigger Point,1.2500000E3,Samples,-249.59997972E-6,-2.4000001,,Trigger Point,1.2500000E3,Samples,-249.59997972E-6,639.999985695E-3,
,,,-249.39997820E-6,-2.79999995,,,,,-249.39997820E-6,719.999969006E-3,
,,,-249.19997668E-6,-2.79999995,,,,,-249.19997668E-6,560.000002384E-3,
,,,-248.99997516E-6,-3.20000005,,,,,-248.99997516E-6,639.999985695E-3,
Source,CH1,,-248.79997363E-6,-2.4000001,,Source,CH2,,-248.79997363E-6,560.000002384E-3,
Vertical Units,Volts,,-248.59997211E-6,-3.20000005,,Vertical Units,Volts,,-248.59997211E-6,639.999985695E-3,
Vertical Scale,10.0000001,,-248.39997059E-6,-3.20000005,,Vertical Scale,2.0000000,,-248.39997059E-6,639.999985695E-3,
Vertical Offset,0,,-248.19996906E-6,-3.20000005,,Vertical Offset,0,,-248.19996906E-6,560.000002384E-3,
Horizontal Units,s,,-247.99999665E-6,-3.20000005,,Horizontal Units,s,,-247.99999665E-6,639.999985695E-3,
Horizontal Scale,50.00000058E-6,,-247.79999512E-6,-3.20000005,,Horizontal Scale,50.00000058E-6,,-247.79999512E-6,639.999985695E-3,
Pt Fmt,Y,,-247.59999360E-6,-4.00000000,,Pt Fmt,Y,,-247.59999360E-6,639.999985695E-3,
Yzero,1.8400000,,-247.39999208E-6,-4.00000000,,Yzero,-2.0000000,,-247.39999208E-6,479.999989271E-3,
Probe Atten,10.0000000,,-247.19999055E-6,-3.20000005,,Probe Atten,10.0000000,,-247.19999055E-6,639.999985695E-3,
,,,-246.99998903E-6,-4.00000000,,,,,-246.99998903E-6,560.000002384E-3,
Note,TBS 1052B-EDU - 4:40:52 PM   12/10/2019,,-246.79998751E-6,-3.60000014,,Note,TBS 1052B-EDU - 4:40:52 PM   12/10/2019,,-246.79998751E-6,560.000002384E-3,
,,,-246.59998599E-6,-4.00000000,,,,,-246.59998599E-6,639.999985695E-3,
,,,-246.39998446E-6,-4.40000010,,,,,-246.39998446E-6,560.000002384E-3,
,,,-246.19998294E-6,-4.40000010,,,,,-246.19998294E-6,560.000002384E-3,
,,,-245.99998142E-6,-4.40000010,,,,,-245.99998142E-6,639.999985695E-3,
,,,-245.79997989E-6,-4.80000019,,,,,-245.79997989E-6,479.999989271E-3,
,,,-245.59997837E-6,-4.80000019,,,,,-245.59997837E-6,560.000002384E-3,
,,,-245.39997685E-6,-5.20000029,,,,,-245.39997685E-6,479.999989271E-3,
,,,-245.19997532E-6,-5.20000029,,,,,-245.19997532E-6,639.999985695E-3,
,,,-244.99997380E-6,-4.40000010,,,,,-244.99997380E-6,560.000002384E-3,
,,,-244.79997228E-6,-4.80000019,,,,,-244.79997228E-6,560.000002384E-3,
,,,-244.59997076E-6,-4.40000010,,,,,-244.59997076E-6,479.999989271E-3,
,,,-244.39996923E-6,-5.59999990,,,,,-244.39996923E-6,560.000002384E-3,
,,,-244.19999681E-6,-5.20000029,,,,,-244.19999681E-6,639.999985695E-3,
,,,-243.99998074E-6,-5.20000029,,,,,-243.99998074E-6,560.000002384E-3,
,,,-243.79997922E-6,-5.20000029,,,,,-243.79997922E-6,560.000002384E-3,
,,,-243.59997769E-6,-5.59999990,,,,,-243.59997769E-6,479.999989271E-3,
,,,-243.39997617E-6,-5.20000029,,,,,-243.39997617E-6,479.999989271E-3,
,,,-243.19998920E-6,-5.59999990,,,,,-243.19998920E-6,479.999989271E-3,
,,,-242.99998768E-6,-6.40000010,,,,,-242.99998768E-6,560.000002384E-3,
,,,-242.79998615E-6,-5.59999990,,,,,-242.79998615E-6,479.999989271E-3,
,,,-242.59998463E-6,-6.40000010,,,,,-242.59998463E-6,399.99997616E-3,
,,,-242.39998311E-6,-6.40000010,,,,,-242.39998311E-6,479.999989271E-3,
,,,-242.19998159E-6,-6.40000010,,,,,-242.19998159E-6,560.000002384E-3,
,,,-241.99998006E-6,-6.00000000,,,,,-241.99998006E-6,479.999989271E-3,
,,,-241.79997854E-6,-6.40000010,,,,,-241.79997854E-6,560.000002384E-3,
,,,-241.59997702E-6,-6.40000010,,,,,-241.59997702E-6,479.999989271E-3,
