Record Length,2500,Points,-49.99999874E-6,-2.79999995,,Record Length,2500,Points,-49.99999874E-6,200.00000298E-3,
Sample Interval,39.99999976E-9,s,-49.95999916E-6,-2.0000000,,Sample Interval,39.99999976E-9,s,-49.95999916E-6,184.00001526E-3,
Trigger Point,1.2500000E3,Samples,-49.91999958E-6,-2.79999995,,Trigger Point,1.2500000E3,Samples,-49.91999958E-6,160.00001132E-3,
,,,-49.88000001E-6,-2.79999995,,,,,-49.88000001E-6,176.00001395E-3,
,,,-49.84000043E-6,-2.79999995,,,,,-49.84000043E-6,144.0000087E-3,
,,,-49.79999721E-6,-3.20000005,,,,,-49.79999721E-6,144.0000087E-3,
Source,CH1,,-49.75999764E-6,-3.20000005,,Source,CH2,,-49.75999764E-6,120.0000048E-3,
Vertical Units,Volts,,-49.71999806E-6,-3.20000005,,Vertical Units,Volts,,-49.71999806E-6,136.0000074E-3,
Vertical Scale,10.0000001,,-49.67999848E-6,-3.60000014,,Vertical Scale,200.00000950E-3,,-49.67999848E-6,184.00001526E-3,
Vertical Offset,0,,-49.63999891E-6,-2.79999995,,Vertical Offset,0,,-49.63999891E-6,168.00001264E-3,
Horizontal Units,s,,-49.59999933E-6,-3.60000014,,Horizontal Units,s,,-49.59999933E-6,160.00001132E-3,
Horizontal Scale,9.999999939E-6,,-49.55999975E-6,-3.60000014,,Horizontal Scale,9.999999939E-6,,-49.55999975E-6,160.00001132E-3,
Pt Fmt,Y,,-49.52000018E-6,-4.00000000,,Pt Fmt,Y,,-49.52000018E-6,152.00001001E-3,
Yzero,1.8400000,,-49.47999696E-6,-3.60000014,,Yzero,-2.0000000,,-49.47999696E-6,120.0000048E-3,
Probe Atten,10.0000000,,-49.43999738E-6,-4.00000000,,Probe Atten,10.0000000,,-49.43999738E-6,112.0000035E-3,
,,,-49.39999781E-6,-4.00000000,,,,,-49.39999781E-6,152.00001001E-3,
Note,TBS 1052B-EDU - 4:32:26 PM   12/10/2019,,-49.35999823E-6,-4.00000000,,Note,TBS 1052B-EDU - 4:32:26 PM   12/10/2019,,-49.35999823E-6,136.0000074E-3,
,,,-49.31999865E-6,-4.40000010,,,,,-49.31999865E-6,120.0000048E-3,
,,,-49.27999908E-6,-4.80000019,,,,,-49.27999908E-6,80.000005662E-3,
,,,-49.23999950E-6,-4.80000019,,,,,-49.23999950E-6,128.0000061E-3,
,,,-49.19999992E-6,-4.80000019,,,,,-49.19999992E-6,144.0000087E-3,
,,,-49.16000034E-6,-4.80000019,,,,,-49.16000034E-6,136.0000074E-3,
,,,-49.11999713E-6,-4.80000019,,,,,-49.11999713E-6,168.00001264E-3,
,,,-49.07999755E-6,-4.80000019,,,,,-49.07999755E-6,128.0000061E-3,
,,,-49.03999798E-6,-4.40000010,,,,,-49.03999798E-6,144.0000087E-3,
,,,-48.99999840E-6,-5.20000029,,,,,-48.99999840E-6,152.00001001E-3,
,,,-48.95999882E-6,-4.80000019,,,,,-48.95999882E-6,136.0000074E-3,
,,,-48.91999924E-6,-5.59999990,,,,,-48.91999924E-6,152.00001001E-3,
,,,-48.87999967E-6,-5.20000029,,,,,-48.87999967E-6,168.00001264E-3,
,,,-48.84000009E-6,-6.00000000,,,,,-48.84000009E-6,152.00001001E-3,
,,,-48.80000051E-6,-5.59999990,,,,,-48.80000051E-6,120.0000048E-3,
,,,-48.75999730E-6,-5.20000029,,,,,-48.75999730E-6,144.0000087E-3,
,,,-48.71999772E-6,-6.40000010,,,,,-48.71999772E-6,144.0000087E-3,
,,,-48.67999814E-6,-6.00000000,,,,,-48.67999814E-6,144.0000087E-3,
,,,-48.63999857E-6,-6.00000000,,,,,-48.63999857E-6,136.0000074E-3,
,,,-48.59999899E-6,-6.00000000,,,,,-48.59999899E-6,112.0000035E-3,
,,,-48.55999941E-6,-6.40000010,,,,,-48.55999941E-6,152.00001001E-3,
,,,-48.51999984E-6,-6.40000010,,,,,-48.51999984E-6,128.0000061E-3,
,,,-48.48000026E-6,-6.40000010,,,,,-48.48000026E-6,120.0000048E-3,
,,,-48.43999704E-6,-6.40000010,,,,,-48.43999704E-6,136.0000074E-3,
,,,-48.39999747E-6,-7.20000029,,,,,-48.39999747E-6,72.000004351E-3,
,,,-48.35999789E-6,-7.20000029,,,,,-48.35999789E-6,88.000006974E-3,
,,,-48.31999831E-6,-7.20000029,,,,,-48.31999831E-6,120.0000048E-3,
,,,-48.27999874E-6,-6.40000010,,,,,-48.27999874E-6,88.000006974E-3,
,,,-48.23999916E-6,-6.40000010,,,,,-48.23999916E-6,88.000006974E-3,
,,,-48.19999958E-6,-7.20000029,,,,,-48.19999958E-6,96.000000834E-3,
,,,-48.16000001E-6,-7.20000029,,,,,-48.16000001E-6,80.000005662E-3,
,,,-48.12000043E-6,-7.20000029,,,,,-48.12000043E-6,88.000006974E-3,
,,,-48.07999721E-6,-7.20000029,,,,,-48.07999721E-6,120.0000048E-3,
,,,-48.03999764E-6,-8.000000000,,,,,-48.03999764E-6,104.0000021E-3,
,,,-47.99999806E-6,-8.000000000,,,,,-47.99999806E-6,120.0000048E-3,
,,,-47.95999848E-6,-7.599999905,,,,,-47.95999848E-6,80.000005662E-3,
,,,-47.91999891E-6,-7.599999905,,,,,-47.91999891E-6,48.00000042E-3,
,,,-47.87999933E-6,-7.599999905,,,,,-47.87999933E-6,112.0000035E-3,
,,,-47.83999975E-6,-8.400000572,,,,,-47.83999975E-6,88.000006974E-3,
,,,-47.80000017E-6,-8.000000000,,,,,-47.80000017E-6,120.0000048E-3,
,,,-47.75999696E-6,-8.400000572,,,,,-47.75999696E-6,120.0000048E-3,
,,,-47.71999738E-6,-8.000000000,,,,,-47.71999738E-6,88.000006974E-3,
,,,-47.67999781E-6,-8.000000000,,,,,-47.67999781E-6,112.0000035E-3,
,,,-47.63999823E-6,-8.400000572,,,,,-47.63999823E-6,104.0000021E-3,
,,,-47.59999865E-6,-8.000000000,,,,,-47.59999865E-6,80.000005662E-3,
,,,-47.55999908E-6,-8.400000572,,,,,-47.55999908E-6,88.000006974E-3,
,,,-47.51999950E-6,-8.400000572,,,,,-47.51999950E-6,104.0000021E-3,
,,,-47.47999992E-6,-8.400000572,,,,,-47.47999992E-6,56.000001729E-3,
,,,-47.44000034E-6,-8.000000000,,,,,-47.44000034E-6,48.00000042E-3,
,,,-47.39999713E-6,-8.800000191,,,,,-47.39999713E-6,104.0000021E-3,
,,,-47.35999755E-6,-8.800000191,,,,,-47.35999755E-6,72.000004351E-3,
,,,-47.31999798E-6,-8.800000191,,,,,-47.31999798E-6,72.000004351E-3,
,,,-47.27999840E-6,-8.800000191,,,,,-47.27999840E-6,56.000001729E-3,
,,,-47.23999882E-6,-9.199999809,,,,,-47.23999882E-6,64.000003040E-3,
,,,-47.19999924E-6,-9.199999809,,,,,-47.19999924E-6,56.000001729E-3,
,,,-47.15999967E-6,-8.800000191,,,,,-47.15999967E-6,40.00000283E-3,
,,,-47.12000009E-6,-8.800000191,,,,,-47.12000009E-6,40.00000283E-3,
,,,-47.08000051E-6,-9.199999809,,,,,-47.08000051E-6,24.00000021E-3,
,,,-47.03999730E-6,-8.800000191,,,,,-47.03999730E-6,40.00000283E-3,
,,,-46.99999772E-6,-9.199999809,,,,,-46.99999772E-6,40.00000283E-3,
,,,-46.95999814E-6,-9.600000381,,,,,-46.95999814E-6,64.000003040E-3,
,,,-46.91999857E-6,-9.199999809,,,,,-46.91999857E-6,40.00000283E-3,
,,,-46.87999899E-6,-9.199999809,,,,,-46.87999899E-6,40.00000283E-3,
,,,-46.83999941E-6,-9.199999809,,,,,-46.83999941E-6,40.00000283E-3,
,,,-46.79999984E-6,-9.600000381,,,,,-46.79999984E-6,32.00000152E-3,
,,,-46.76000026E-6,-9.199999809,,,,,-46.76000026E-6,64.000003040E-3,
,,,-46.71999704E-6,-9.600000381,,,,,-46.71999704E-6,80.000005662E-3,
,,,-46.67999747E-6,-9.600000381,,,,,-46.67999747E-6,48.00000042E-3,
,,,-46.63999789E-6,-10.0000000,,,,,-46.63999789E-6,48.00000042E-3,
,,,-46.59999831E-6,-9.600000381,,,,,-46.59999831E-6,24.00000021E-3,
,,,-46.55999874E-6,-10.0000000,,,,,-46.55999874E-6,32.00000152E-3,
,,,-46.51999916E-6,-10.0000000,,,,,-46.51999916E-6,48.00000042E-3,
,,,-46.47999958E-6,-9.600000381,,,,,-46.47999958E-6,56.000001729E-3,
,,,-46.44000001E-6,-9.199999809,,,,,-46.44000001E-6,56.000001729E-3,
,,,-46.40000043E-6,-9.600000381,,,,,-46.40000043E-6,0.0,
,,,-46.35999721E-6,-10.4000006,,,,,-46.35999721E-6,32.00000152E-3,
,,,-46.31999764E-6,-10.0000000,,,,,-46.31999764E-6,40.00000283E-3,
,,,-46.27999806E-6,-10.0000000,,,,,-46.27999806E-6,48.00000042E-3,
,,,-46.23999848E-6,-9.600000381,,,,,-46.23999848E-6,16.0000008E-3,
,,,-46.19999891E-6,-10.0000000,,,,,-46.19999891E-6,8.000000380E-3,
,,,-46.15999933E-6,-10.4000006,,,,,-46.15999933E-6,24.00000021E-3,
,,,-46.11999975E-6,-10.4000006,,,,,-46.11999975E-6,-32.00000152E-3,
,,,-46.08000017E-6,-10.8000002,,,,,-46.08000017E-6,-24.00000021E-3,
,,,-46.03999696E-6,-10.8000002,,,,,-46.03999696E-6,-56.000001729E-3,
,,,-45.99999738E-6,-10.0000000,,,,,-45.99999738E-6,-40.00000283E-3,
,,,-45.95999781E-6,-10.4000006,,,,,-45.95999781E-6,-24.00000021E-3,
,,,-45.91999823E-6,-10.4000006,,,,,-45.91999823E-6,-40.00000283E-3,
,,,-45.87999865E-6,-10.0000000,,,,,-45.87999865E-6,-16.0000008E-3,
,,,-45.83999907E-6,-10.4000006,,,,,-45.83999907E-6,-8.000000380E-3,
,,,-45.79999950E-6,-10.4000006,,,,,-45.79999950E-6,-24.00000021E-3,
,,,-45.75999992E-6,-10.4000006,,,,,-45.75999992E-6,-56.000001729E-3,
,,,-45.72000034E-6,-10.0000000,,,,,-45.72000034E-6,-40.00000283E-3,
,,,-45.67999713E-6,-10.4000006,,,,,-45.67999713E-6,-32.00000152E-3,
,,,-45.63999755E-6,-10.4000006,,,,,-45.63999755E-6,-24.00000021E-3,
,,,-45.59999797E-6,-10.4000006,,,,,-45.59999797E-6,-16.0000008E-3,
,,,-45.55999840E-6,-10.4000006,,,,,-45.55999840E-6,-56.000001729E-3,
,,,-45.51999882E-6,-10.0000000,,,,,-45.51999882E-6,-24.00000021E-3,
,,,-45.47999924E-6,-10.4000006,,,,,-45.47999924E-6,-32.00000152E-3,
,,,-45.43999967E-6,-10.4000006,,,,,-45.43999967E-6,-16.0000008E-3,
,,,-45.40000009E-6,-10.0000000,,,,,-45.40000009E-6,8.000000380E-3,
